"","id","hhid","prov","male","age","marriage","edu","work","industry","insurance","rural","t_income","total_asset","t_asset","net_asset","fina_asset","risk_aver_a","finknow_int_a","finknow_inf_a","finknow_risk_a"
"3437","2019012164_2","2019012164","浙江省",1,45,1,3,1,0,1,1,10.3077853128923,684547,13.4365125846113,13.4365125846113,167896,5,1,1,0
"3438","2019012165_1","2019012165","浙江省",0,56,0,4,1,7,1,1,10.1696905933108,305711,12.6303954902214,12.6303954902214,2335,5,2,0,0
"3439","2019012170_2","2019012170","浙江省",1,65,1,2,0,0,1,1,8.31016902198191,487600,13.0972506765893,12.8147506694637,12000,5,2,2,0
"3440","2019012172_1","2019012172","浙江省",1,44,1,3,1,1,1,1,9.95294416124872,317064,12.6668589252263,12.6668589252263,53860,4,2,2,0
"3441","2019012173_1","2019012173","浙江省",1,70,1,2,1,0,1,1,9.15904707758863,83000,11.3265958867787,9.47270463644367,0,5,2,2,0
"3442","2019012176_1","2019012176","浙江省",1,61,1,4,1,0,1,1,9.90074081495391,622421,13.341371991637,13.341371991637,6521,5,1,1,0
"3443","2019012178_1","2019012178","浙江省",0,55,1,1,1,0,1,1,10.6648516004447,316260,12.6643199390773,12.6643199390773,133064,5,0,1,0
"3444","2019012179_1","2019012179","浙江省",1,55,0,3,1,0,1,1,9.96749935417079,185840,12.1326413674443,12.1326413674443,172140,4,1,1,0
"3445","2019012184_2","2019012184","浙江省",1,44,1,6,1,5,1,0,13.3161440272872,9873765,16.1053917976393,15.9267856185801,1950765,3,1,1,1
"3446","2019012203_1","2019012203","浙江省",0,67,1,3,0,0,1,0,11.4721946121298,6680841.5,15.7147545106328,15.7147545106328,447731.4375,4,1,1,1
"3447","2019012208_2","2019012208","浙江省",1,65,1,3,0,0,1,0,11.5922586902514,3326556.5,15.0174482428387,15.0174482428387,419541.40625,4,2,1,2
"3448","2019012209_1","2019012209","浙江省",0,43,1,4,1,0,1,0,15.3608365249311,35288264,17.3790610020357,17.3790610020357,4995298,4,0,1,1
"3449","2019012210_1","2019012210","浙江省",0,32,1,7,1,5,1,0,13.0098775368039,2166172,14.5884721124393,14.3843250506469,442172,3,1,1,2
"3450","2019012213_2","2019012213","浙江省",1,72,1,2,0,0,1,0,11.481187089183,1061670,13.8753536980328,13.8753536980328,13000,5,2,2,0
"3451","2019012215_1","2019012215","浙江省",1,44,1,8,1,6,1,0,13.0258605304052,1920081,14.4678779306141,13.7322169886279,208231,2,1,1,0
"3452","2019012223_1","2019012223","浙江省",0,31,1,7,1,11,1,0,12.2922503417712,2823249,14.8533989073841,14.5914577183498,524249,5,0,1,2
"3453","2019012227_1","2019012227","浙江省",1,32,1,6,1,7,1,0,11.9649305885133,1107021,13.9171831817005,13.8983257265063,86820,5,2,1,2
"3454","2019012233_2","2019012233","浙江省",1,48,1,6,1,5,1,0,12.8582363602007,6236840,15.6459842018202,15.5448341827687,271840,4,0,1,1
"3455","2019012235_1","2019012235","浙江省",0,71,0,5,0,0,1,0,11.4189993269381,1435750,14.1771979187265,14.1771979187265,226000,3,1,1,1
"3456","2019012243_1","2019012243","浙江省",1,33,1,6,1,8,1,0,12.1649537319338,2054456,14.5355216506732,14.4988376791853,481956,3,2,2,2
"3457","2019012244_1","2019012244","浙江省",0,53,1,3,0,0,1,0,12.7610921725372,7156800,15.7835735116607,15.6929583070526,810800,3,1,2,1
"3458","2019012245_2","2019012245","浙江省",1,57,1,3,1,2,1,0,10.7748204705216,3752155.5,15.1378410328124,15.0857101918078,586810.375,4,1,1,0
"3459","2019012247_2","2019012247","浙江省",1,45,1,5,1,2,1,0,11.8651304334375,2182850,14.5961419203907,14.5961419203907,683700,4,0,0,2
"3460","2019012249_1","2019012249","浙江省",1,31,1,7,1,3,1,0,12.3082681578448,4562119,15.3332977665367,14.9014154485599,178560.796875,3,1,1,2
"3461","2019012250_2","2019012250","浙江省",1,62,1,3,0,0,1,0,11.5620489069298,2720438,14.8163034547201,14.7548879306193,427791.875,5,0,1,1
"3462","2019012252_1","2019012252","浙江省",0,59,1,4,0,0,1,0,11.5997451569228,1744651.875,14.3720655951488,14.3720655951488,483651.875,5,2,1,0
"3463","2019012255_2","2019012255","浙江省",1,40,1,6,1,0,1,0,10.7423181374916,2709471.5,14.8122641553871,14.7621331912201,299418,5,1,1,2
"3464","2019012256_2","2019012256","浙江省",1,35,1,7,1,9,1,0,12.7974666849149,4572072,15.3354770518043,15.207307750696,1131295,4,1,1,2
"3465","2019012257_1","2019012257","浙江省",1,44,1,7,1,0,1,0,7.70373807400937,2524891,14.741708451443,14.6118125233454,664491,5,0,2,0
"3466","2019012258_2","2019012258","浙江省",1,47,1,4,1,5,1,0,11.6240195124758,2455600,14.7138816885355,14.6465048052163,842600,5,0,1,2
"3467","2019012259_1","2019012259","浙江省",1,43,1,6,1,2,1,0,12.0718047317405,3206698,14.9807523052358,14.9807523052358,381198,3,0,1,0
"3468","2019012260_1","2019012260","浙江省",1,74,1,4,0,0,1,0,11.6747083736711,98000,11.4927227576527,11.4927227576527,67500,5,0,1,2
"3469","2019012261_2","2019012261","浙江省",0,50,0,3,1,12,1,0,11.7271251387871,4216762,15.2545780929098,15.2525840563156,806712,5,0,2,0
"3470","2019012262_1","2019012262","浙江省",1,69,1,3,0,0,1,0,11.4868509605069,1985420.25,14.5013411625418,14.5013411625418,440870.25,1,2,2,1
"3471","2019012263_2","2019012263","浙江省",1,61,1,4,1,2,1,0,12.0042012294915,4531659,15.3265986555807,15.3265986555807,1297559,3,0,1,2
"3472","2019012264_1","2019012264","浙江省",0,37,1,6,1,0,1,0,12.5285365071349,2806246,14.8473582050819,14.8473582050819,796246,5,2,2,0
"3473","2019012265_1","2019012265","浙江省",0,62,0,3,0,0,1,0,10.3543641074984,1228400,14.0212230675488,14.0212230675488,26000,5,2,2,0
"3474","2019012268_1","2019012268","浙江省",1,27,1,7,1,8,1,0,12.38787323331,1910500,14.4628755458691,14.1942894008099,184000,3,1,1,1
"3475","2019012271_1","2019012271","浙江省",1,57,1,4,1,2,1,0,11.4232742430176,451004.0625,13.0192316262048,13.0192316262048,437854.0625,3,2,1,0
"3476","2019012273_1","2019012273","浙江省",1,37,1,7,1,2,1,0,13.1917569685924,4975428,15.4200219550252,15.3914802041513,387028,2,0,1,1
"3477","2019012274_2","2019012274","浙江省",1,49,1,3,1,0,1,0,13.4153031041371,10725244,16.1881107731023,16.1881107731023,910244,3,0,1,1
"3478","2019012275_1","2019012275","浙江省",1,64,1,5,0,0,1,0,12.2969297432473,4536800,15.327732475682,15.327732475682,626000,5,2,1,0
"3479","2019012276_2","2019012276","浙江省",1,42,1,5,1,0,0,0,12.7321021030384,8699427,15.9787677193868,15.9613748211233,3862427,3,1,1,0
"3480","2019012277_1","2019012277","浙江省",1,34,1,7,1,9,1,0,13.1390375868887,5468400,15.51449662704,15.4385357439069,1164700,3,1,1,2
"3481","2019012278_2","2019012278","浙江省",1,49,1,4,1,4,1,0,13.6383648831531,12655783,16.3536248228249,16.30505501979,1227683,4,1,2,2
"3482","2019012279_1","2019012279","浙江省",0,29,1,7,1,5,1,0,13.0412075504433,3535363,15.0783265394524,14.7958508164377,390600,2,1,1,1
"3483","2019012280_1","2019012280","浙江省",1,36,1,7,1,13,1,0,12.8682347071423,5020247,15.4289896936447,15.4289896936447,376200,3,1,1,1
"3484","2019012281_2","2019012281","浙江省",1,48,1,4,1,0,1,0,12.1485600513287,6874969,15.7433976924158,15.2281432499078,621391,4,2,2,1
"3485","2019012320_1","2019012320","浙江省",1,83,1,2,0,0,1,1,10.3461521016334,509411,13.1410104353265,13.1410104353265,4511,5,2,0,0
"3486","2019012322_1","2019012322","浙江省",1,66,0,2,0,0,1,1,10.7277178185611,889280.375,13.6981678472256,13.6981678472256,134080.40625,5,1,1,0
"3487","2019012391_1","2019012391","浙江省",0,67,0,2,0,0,1,0,10.3089526606443,1850,7.52294091807237,7.52294091807237,1400,5,2,2,2
"3488","2019012395_1","2019012395","浙江省",1,79,1,2,0,0,1,0,10.9254887388324,1034750,13.849670409611,13.849670409611,121000,5,0,1,0
"3489","2019012397_1","2019012397","浙江省",1,32,1,4,1,0,1,0,12.3814136448255,3462500,15.0575014294777,15.0575014294777,148000,3,2,2,0
"3490","2019012399_1","2019012399","浙江省",1,45,1,3,1,2,1,0,11.9961229216187,2136576.5,14.5747153396503,14.5747153396503,336576.375,4,1,1,0
"3491","2019012401_1","2019012401","浙江省",1,33,1,7,1,13,1,0,13.527865818149,1934803,14.4755160704776,14.2175049835489,860003,4,1,1,1
"3492","2019012405_1","2019012405","浙江省",1,37,1,4,1,2,1,0,12.2359566376102,1578416,14.2719323704866,14.2719323704866,101816,5,1,1,2
"3493","2019012406_1","2019012406","浙江省",0,53,0,4,1,12,1,0,11.2437379751546,201282.3125,12.2124637413988,12.2124637413988,162282.3125,2,1,1,0
"3494","2019012407_2","2019012407","浙江省",1,35,1,6,1,2,1,0,12.8256809227552,4403637,15.2979413483595,15.2151250607911,962137,4,1,1,1
"3495","2019012412_2","2019012412","浙江省",1,50,1,4,1,12,1,0,12.4010594912058,1133253,13.9406028160531,13.9406028160531,352803,5,1,1,2
"3496","2019012423_2","2019012423","浙江省",1,65,1,1,1,2,1,0,11.5120170055709,694339,13.4507155928475,13.4507155928475,31194,5,2,0,2
"3497","2019012426_2","2019012426","浙江省",0,54,1,3,0,0,1,0,9.78695373628018,212317,12.2658357198505,12.2658357198505,37067,5,2,2,2
"3498","2019012434_1","2019012434","浙江省",1,56,1,2,1,2,1,0,10.6139833714307,453314,13.0243403210759,13.0243403210759,34104,5,2,2,2
"3499","2019012438_1","2019012438","浙江省",1,58,1,3,1,0,1,0,12.1541475726653,144169,11.8787415015261,11.8787415015261,65043,5,1,2,0
"3500","2019012441_1","2019012441","浙江省",0,36,1,3,0,0,1,0,11.0550914842476,261011,12.4723178310106,11.8914372403181,2160,5,2,0,0
"3501","2019012444_1","2019012444","浙江省",1,18,0,4,0,0,1,0,11.7551655119754,801544,13.594295146593,13.594295146593,543291,5,1,2,0
"3502","2019012450_1","2019012450","浙江省",1,71,1,2,1,2,1,0,11.7176769137303,488400,13.0988900212187,13.0988900212187,168400,4,2,2,0
"3503","2019012495_1","2019012495","浙江省",1,65,1,1,1,0,1,0,12.6264266740138,747283,13.5241992410981,13.5241992410981,12071,5,0,2,0
"3504","2019012497_1","2019012497","浙江省",1,34,1,6,1,12,1,0,11.570061656341,2195051,14.6017158388456,14.6017158388456,59051,4,0,2,2
"3505","2019012498_1","2019012498","浙江省",1,70,1,2,0,0,1,0,10.7188601437215,3672767.5,15.1164560230433,15.1164560230433,103817.515625,1,1,0,0
"3506","2019012501_2","2019012501","浙江省",0,38,1,2,1,2,1,0,11.225016700159,1365212,14.1268202858969,14.0586229972624,398380,3,0,1,2
"3507","2019012504_1","2019012504","浙江省",0,35,1,6,0,0,1,0,11.5129254649702,2274500,14.6372708059922,14.4438525151581,87000,4,0,1,2
"3508","2019012505_1","2019012505","浙江省",1,39,1,4,1,2,1,0,13.5123371113944,1393558,14.1473707468535,14.0729071191855,63899,3,1,1,0
"3509","2019012519_1","2019012519","浙江省",1,28,0,3,1,7,0,0,11.3495179054636,23650,10.0711183939201,10.0711183939201,20250,4,2,2,0
"3510","2019012522_2","2019012522","浙江省",1,43,1,2,1,2,0,0,12.2694080750791,70490,11.1632261347679,-11.1922931123784,22369,4,2,2,0
"3511","2019012523_1","2019012523","浙江省",0,50,0,2,0,0,1,0,10.9543091773679,2703810,14.810172447404,14.810172447404,233310,3,1,0,0
"3512","2019012524_2","2019012524","浙江省",1,44,1,2,1,2,1,0,11.3622653526844,4144500,15.2372927120137,15.1621541134544,114500,3,1,0,2
"3513","2019012525_2","2019012525","浙江省",1,61,1,1,0,0,1,0,10.9511135172403,1854539,14.4331467056179,13.6583174212218,5305,5,2,2,0
"3514","2019012526_2","2019012526","浙江省",0,33,1,7,1,11,1,0,12.899094818277,3837263,15.1602699100128,15.1602699100128,1641763,3,1,2,0
"3515","2019012527_2","2019012527","浙江省",1,53,1,2,1,0,1,0,12.5661916518715,2339200,14.6653195485376,14.6653195485376,308200,5,2,2,0
"3516","2019012528_1","2019012528","浙江省",1,38,1,3,1,0,1,0,11.9197895939921,2644600,14.7880303831049,14.7880303831049,111400,5,2,2,0
"3517","2019012529_3","2019012529","浙江省",1,54,1,2,0,0,1,0,11.9239484328557,4405900,15.2984551097637,15.2984551097637,385400,4,0,1,2
"3518","2019012530_2","2019012530","浙江省",1,73,1,4,0,0,1,0,10.9050381283611,720516,13.487722900976,13.487722900976,2066,1,2,2,1
"3519","2019012531_1","2019012531","浙江省",1,50,1,4,1,13,1,0,11.261421018637,4892940,15.4033039077804,15.4033039077804,366940.1875,5,2,2,0
"3520","2019012532_1","2019012532","浙江省",1,54,1,4,0,0,1,0,10.6964348181733,3674600,15.1169548411678,15.1169548411678,140900,5,1,2,0
"3521","2019012534_1","2019012534","浙江省",0,49,1,3,1,13,1,0,12.0209645537011,4407590,15.2988386127848,15.2988386127848,317590,5,2,2,2
"3522","2019012535_2","2019012535","浙江省",1,60,1,2,1,2,1,0,11.5656602199541,1454019.75,14.1898425202021,14.1898425202021,215019.8125,4,1,2,0
"3523","2019012536_2","2019012536","浙江省",1,62,1,2,0,0,1,0,10.7280466938107,1609229,14.2912657402725,14.2912657402725,55029,5,0,1,0
"3524","2019012537_2","2019012537","浙江省",1,34,1,6,1,2,1,0,11.7993292207233,2540740,14.7479659351466,14.7479659351466,772740,3,0,1,2
"3525","2019012538_1","2019012538","浙江省",0,63,0,4,0,0,1,0,11.7766349780311,4862496.5,15.3970625471142,15.3970625471142,147496.578125,4,1,1,0
"3526","2019012539_2","2019012539","浙江省",1,70,1,1,1,3,1,0,11.3565640098458,161000,11.9891596439666,11.9891596439666,155000,5,2,2,0
"3527","2019012540_2","2019012540","浙江省",1,54,1,3,1,0,1,0,7.71127966740547,2289470,14.6438309076958,14.3140566965017,694470,5,0,0,0
"3528","2019012542_2","2019012542","浙江省",1,58,1,2,1,7,1,1,12.0867025601607,4629621,15.3479855652605,15.3479855652605,61621,5,1,1,0
"3529","2019012543_2","2019012543","浙江省",1,57,1,2,0,0,1,1,11.5540674083014,83627,11.3341217134375,11.3341217134375,28432,3,2,2,0
"3530","2019012546_2","2019012546","浙江省",1,38,1,3,1,0,1,1,10.2166546064979,1055000,13.8690513248923,13.8690513248923,410000,4,0,0,2
"3531","2019012578_2","2019012578","浙江省",1,75,1,1,0,0,1,1,10.788081197667,355526,12.7813536619787,12.7813536619787,41767,5,2,2,0
"3532","2019012580_1","2019012580","浙江省",1,65,1,2,0,0,1,1,11.3363908502308,318965,12.6728366578792,11.2767599953042,2579,5,2,2,0
"3533","2019012586_3","2019012586","浙江省",1,47,1,3,1,2,1,1,11.8090606155257,53001,10.8780660602808,10.8780660602808,27621,5,2,0,0
"3534","2019012588_2","2019012588","浙江省",1,49,1,2,1,2,1,1,10.6213273456864,449000,13.0147781667244,13.0147781667244,6500,5,2,2,0
"3535","2019012589_1","2019012589","浙江省",1,50,0,2,0,0,1,1,8.91139510724569,52927,10.8766688846136,10.8766688846136,0,5,2,2,0
"3536","2019012590_1","2019012590","浙江省",0,86,0,1,0,0,1,1,9.98044859367226,255100,12.4494109041299,12.4494109041299,100,5,2,2,0
"3537","2019012591_2","2019012591","浙江省",0,32,1,5,1,0,1,1,11.5446663507543,780199,13.5673042943312,13.5673042943312,412720,3,2,1,1
"3538","2019012592_2","2019012592","浙江省",1,75,1,2,0,0,1,1,10.3920675673548,37000,10.5186731916264,10.5186731916264,100,5,2,2,0
"3539","2019012593_2","2019012593","浙江省",1,77,1,1,0,0,1,1,10.0690019910137,175700,12.0765332741752,12.0765332741752,100,5,2,2,0
"3540","2019012594_1","2019012594","浙江省",1,48,1,3,1,2,0,1,10.9332632075115,8950,9.0994088112689,9.0994088112689,5750,3,1,2,0
"3541","2019012596_1","2019012596","浙江省",1,75,0,3,1,0,1,1,10.1765634725985,388760,12.8707174656174,12.8707174656174,150000,4,2,0,0
"3542","2019012597_1","2019012597","浙江省",1,62,1,2,0,0,1,1,11.2420021763334,526100,13.1732465877189,13.1732465877189,5200,5,2,2,0
"3543","2019012599_1","2019012599","浙江省",1,75,1,4,1,0,1,1,11.1202902013002,141802.890625,11.8621932780981,11.8621932780981,79549.890625,3,1,0,0
"3544","2019012600_1","2019012600","浙江省",1,70,1,2,0,0,1,1,11.0572191404253,346697.0625,12.7562066588942,12.7562066588942,163445.0625,4,2,2,0
"3545","2019012601_1","2019012601","浙江省",1,67,1,1,0,0,1,1,11.1592033001424,270982.46875,12.5098094068099,12.5098094068099,205682.46875,5,2,0,0
"3546","2019012602_1","2019012602","浙江省",1,64,1,2,1,0,1,1,11.7568123774223,313010.40625,12.6539917157747,12.6539917157747,94411.40625,5,2,2,0
"3547","2019012603_3","2019012603","浙江省",1,49,0,3,0,0,1,1,10.6148061286962,302408.53125,12.6195341346951,12.4466966446736,22653.53515625,5,2,2,0
"3548","2019012604_1","2019012604","浙江省",1,48,1,3,0,0,1,1,10.8727881047239,180382,12.102832103362,12.102832103362,165162,3,2,1,0
"3549","2019012606_1","2019012606","浙江省",1,63,1,3,0,0,1,1,10.7779662165958,447960.28125,13.0124598495427,13.0124598495427,287060.28125,4,2,2,0
"3550","2019012609_1","2019012609","浙江省",1,51,1,3,1,13,1,1,11.8134744031288,290903,12.5807451572524,12.5807451572524,22299,5,2,2,0
"3551","2019012610_1","2019012610","浙江省",1,43,1,2,1,0,1,1,11.3748121628406,1388300,14.1435905350229,14.0292500292032,2300,3,1,1,0
"3552","2019012613_1","2019012613","浙江省",1,71,1,2,0,0,1,1,10.6624224736341,77732,11.2610222919846,11.2610222919846,7032,5,2,2,0
"3553","2019012614_2","2019012614","浙江省",1,56,1,2,1,2,1,1,10.8948857568971,347556,12.7586810820827,12.7586810820827,5928,5,2,2,0
"3554","2019012616_2","2019012616","浙江省",1,54,1,3,1,0,1,1,11.708286635272,840489.3125,13.6417395161045,13.6417395161045,328889.3125,5,2,1,0
"3555","2019012617_3","2019012617","浙江省",1,24,1,3,0,0,1,1,9.41546736096764,2862232,14.8671122980074,14.8172818624113,21643,1,2,2,2
"3556","2019012618_1","2019012618","浙江省",1,64,1,3,0,0,1,0,10.3090858548985,58461,10.9761151442322,10.9761151442322,8661,1,2,2,0
"3557","2019012619_1","2019012619","浙江省",1,54,1,3,0,0,1,0,11.2421398401782,2266729,14.6338483811001,14.1213821927163,2103848,3,0,1,0
"3558","2019012623_2","2019012623","浙江省",1,57,1,4,1,11,1,0,11.590349361935,1634810,14.3070371476098,14.3070371476098,403000,5,1,1,0
"3559","2019012624_2","2019012624","浙江省",1,74,1,1,1,0,1,0,6.76041469108343,1911,7.55538194424027,7.55538194424027,200,5,2,2,0
"3560","2019012625_1","2019012625","浙江省",1,72,1,2,0,0,1,0,8.927977461002,502494,13.1273389785456,13.0114184087859,0,5,2,2,0
"3561","2019012626_2","2019012626","浙江省",1,68,1,3,1,0,1,0,11.4964504948763,559131,13.2341390717306,13.2341390717306,328321,5,0,1,0
"3562","2019012627_2","2019012627","浙江省",1,54,1,4,1,2,1,0,11.654902818357,193679,12.1739574284429,12.1739574284429,146729,5,2,2,0
"3563","2019012629_1","2019012629","浙江省",0,50,1,1,1,2,1,0,9.30565055178051,22000,9.99879773234045,9.99879773234045,500,5,2,2,0
"3564","2019012630_2","2019012630","浙江省",1,42,1,4,1,0,0,0,10.8198782794106,878826,13.6863422048538,13.6748981540492,64443,5,2,0,0
"3565","2019012632_2","2019012632","浙江省",1,56,1,3,1,0,1,0,10.5161565139345,522600,13.1665716320686,13.1665716320686,2200,5,2,2,0
"3566","2019012633_1","2019012633","浙江省",0,70,1,1,0,0,1,0,7.78322401633604,1260800,14.0472569980858,14.0472569980858,1500,5,2,2,0
"3567","2019012635_4","2019012635","浙江省",0,63,1,1,0,0,1,0,0,853061,13.6565863362264,13.6565863362264,18600,4,1,2,0
"3568","2019012636_1","2019012636","浙江省",1,64,1,2,1,0,1,0,11.3661640835748,795800,13.587103176975,13.587103176975,448000,5,2,2,0
"3569","2019012639_2","2019012639","浙江省",1,32,1,3,1,3,1,0,12.1145876404079,47114,10.7603254757526,9.40211708754089,3915,3,0,2,0
"3570","2019012641_1","2019012641","浙江省",1,59,1,2,1,0,1,0,10.9822669634505,774634,13.560145938722,13.560145938722,534,5,2,2,0
"3571","2019012642_2","2019012642","浙江省",1,85,1,1,0,0,1,0,8.8685540405312,44700,10.7077287806017,10.7077287806017,31000,5,1,2,0
"3572","2019012646_1","2019012646","浙江省",1,87,0,1,0,0,1,1,8.72745411689943,16400,9.70503661381229,9.70503661381229,50,5,2,2,0
"3573","2019012647_2","2019012647","浙江省",0,57,1,1,0,0,1,1,10.6642933815699,121154.6953125,11.7048234816843,11.7048234816843,102764.6953125,5,2,2,0
"3574","2019012648_2","2019012648","浙江省",1,71,1,2,1,12,1,1,10.8930287461499,139300,11.8443851597679,11.8443851597679,11000,5,1,2,0
"3575","2019012651_1","2019012651","浙江省",1,47,1,2,1,2,1,1,10.6873890963645,860659,13.6654536538575,13.6654536538575,2534,5,2,2,0
"3576","2019012652_1","2019012652","浙江省",1,69,1,2,1,0,1,1,5.35658627467201,363250,12.8028465814325,12.8028465814325,34000,5,2,2,0
"3577","2019012653_2","2019012653","浙江省",1,35,0,3,1,2,0,1,10.3734911817819,223800,12.31850807486,12.2248943997708,43600,4,0,0,0
"3578","2019012654_1","2019012654","浙江省",1,69,0,2,1,2,1,1,10.907789161733,27437,10.2196477464169,10.2196477464169,500,5,2,1,0
